Name,Position X,Position Y,Position Z
Point01,-11.707851,-9.217946,1.518577
Point02,8.546769,-5.101014,2.879034
Point03,-1.579654,-7.159135,-2.358949
Point04,-1.580569,-7.159386,5.96473
Point05,-6.979761,-8.256912,-1.210092
Point06,3.872918,-6.051008,-0.688253
Point07,3.68233,-6.08976,4.962768
Point08,-7.093597,-8.280064,4.723401
