Name,Position X,Position Y,Position Z
Point01,14.331594,-26.765578,4.660385
Point02,-18.923663,-25.488555,1.591978
Point03,-2.296022,-26.127078,7.489326
Point04,-2.295987,-26.127169,0.021427
Point05,6.2793,-26.456374,7.307937
Point06,-11.398859,-25.777524,6.830246
Point07,-10.701289,-25.804293,0.202872
Point08,6.241135,-26.454893,1.413138
