Name,Position X,Position Y,Position Z
Point01,15.500973,-10.613722,-2.362405
Point02,-15.140722,-9.202286,-1.786659
Point03,0.180187,-9.908061,1.157644
Point04,0.180132,-9.907995,-5.182115
Point05,8.241892,-10.279349,0.621588
Point06,-7.772946,-9.541664,1.397601
Point07,-7.907887,-9.535449,-4.699802
Point08,8.264323,-10.280383,-5.07839
