Name,Position X,Position Y,Position Z
Point01,-7.231245,-12.640778,2.589408
Point02,16.688162,-13.521636,2.363719
Point03,4.728331,-13.081347,-2.137246
Point04,4.728463,-13.081202,4.089974
Point05,-1.549013,-12.850035,-0.322109
Point06,11.425777,-13.327846,-1.146651
Point07,10.896588,-13.308354,4.055874
Point08,-1.483335,-12.85245,4.245105
