Name,Position X,Position Y,Position Z
Point01,-0.382025,0.096027,27.395856
Point02,-0.49957,-9.865776,-18.571466
Point03,0.118935,13.254037,-13.583341
Point04,-0.077913,-11.40474,-5.70271
Point05,0.129585,13.493144,-6.603925
Point06,-0.232575,1.694325,-17.113509
Point07,0.33597,-1.587586,24.733687
Point08,0.897183,-2.729864,21.669522
Point09,1.171231,-3.853894,18.62308
Point10,1.094568,-5.126082,15.688375
Point11,1.058888,-5.512775,12.451281
Point12,1.2555,-6.259671,9.343327
Point13,0.799651,-7.113229,6.370047
Point14,1.053207,-7.842762,3.222332
Point15,0.572804,-9.279001,0.320771
Point16,-0.028301,-10.633319,-2.60003
Point17,-0.057595,-11.067115,-9.004438
Point18,0.445344,-10.375311,-12.236627
Point19,0.299817,-10.417938,-15.566304
Point20,0.092972,-7.218738,-19.310783
Point21,-0.229296,-4.203118,-18.689471
Point22,-0.058071,-1.341182,-17.624008
Point23,-0.366518,5.005757,-16.91712
Point24,-0.810103,8.37369,-17.021299
Point25,-0.803583,11.623918,-16.291194
Point26,0.023714,13.163505,-11.839842
Point27,0.194571,12.968983,-10.077808
Point28,0.207491,13.207069,-8.329828
Point29,-0.065201,12.141384,-3.475462
Point30,-0.571554,11.543557,-0.156816
Point31,-1.094572,10.185372,2.925652
Point32,-1.398336,9.785442,6.302202
Point33,-1.384365,8.746143,9.555019
Point34,-1.414809,7.855142,12.87415
Point35,-1.404422,7.210568,16.247986
Point36,-1.295259,5.466482,19.18296
Point37,-0.636506,4.122863,22.221277
Point38,-0.657637,2.200647,25.027903
