Name,Position X,Position Y,Position Z
Point01,0.058287,-0.031686,-48.007994
Point02,-0.28487,10.659979,35.320559
Point03,0.759109,-12.173912,35.791336
Point04,0.857277,11.221211,15.672225
Point05,0.852831,-11.898639,17.230966
Point06,-0.095633,-0.756966,28.826153
Point07,-0.182349,4.213731,-35.032842
Point08,-0.578204,6.286544,-22.066169
Point09,-0.332331,7.525965,-9.111608
Point10,-0.209158,8.114562,3.841975
Point11,0.764466,10.99869,23.108134
Point12,-0.073464,4.914243,32.219165
Point13,0.302081,-5.830272,33.606028
Point14,0.861943,-11.628456,22.3508
Point15,1.324741,-9.438557,3.740186
Point16,1.834436,-6.899293,-9.206967
Point17,2.803716,-5.782649,-22.165349
Point18,1.831353,-4.392053,-35.098934
Point19,-1.708287,-0.093161,-35.034573
Point20,-3.140433,-0.155255,-22.065176
Point21,-3.339692,-0.216964,-9.111065
Point22,-3.64982,-0.278733,3.84433
Point23,-2.468617,-0.338612,16.451587
Point24,-1.724154,-0.544065,22.526806
Point25,2.480157,-0.55498,22.849431
Point26,3.596578,-0.33869,16.451585
Point27,3.0973,-0.278241,3.761
Point28,3.153476,-0.216573,-9.191341
Point29,3.241009,-0.154897,-22.144061
Point30,2.388665,-0.09337,-35.085084
Point31,-1.51854,5.630803,16.04913
Point32,-2.112004,-6.534155,16.869291
Point33,2.489131,-6.160159,16.844078
Point34,3.049333,5.754222,16.040811
