Name,Position X,Position Y,Position Z
Point01,-3.227326,22.53226,0.018606
Point02,11.568105,-18.648993,0.901883
Point03,-14.140468,-19.431437,2.003661
Point04,8.467566,-8.800255,1.473011
Point05,-10.986642,-8.297599,1.580876
Point06,-1.285,-19.856399,1.246666
Point07,2.537772,16.727709,1.886138
Point08,5.763627,10.690907,2.280562
Point09,7.392443,4.508939,1.767185
Point10,8.127235,-1.682014,2.23499
Point11,9.165315,-14.241122,1.575499
Point12,5.902322,-20.416868,1.304564
Point13,-7.884203,-20.558849,1.495849
Point14,-11.764655,-14.198411,1.75375
Point15,-10.439777,-2.955507,0.215726
Point16,-10.768021,3.273555,0.002817
Point17,-9.081879,9.644147,0.078328
Point18,-6.829928,16.035103,-0.164702
Point19,-2.839979,16.409581,2.347679
Point20,-2.447288,10.207056,3.012303
Point21,-2.054851,4.013269,3.87887
Point22,-1.663175,-2.174247,4.863683
Point23,-1.259555,-8.548893,5.321113
Point24,-1.272446,-14.288916,4.46168
Point25,-1.272188,-14.166038,-0.505217
Point26,-1.259529,-8.54891,-0.619385
Point27,-1.643348,-2.486373,-1.593057
Point28,-2.03647,3.723054,-2.124619
Point29,-2.430531,9.94677,-2.366115
Point30,-2.825152,16.179508,-2.414154
Point31,4.264649,-8.691654,4.529023
Point32,-6.696756,-8.408434,4.939858
Point33,-6.711574,-8.408063,-0.834329
Point34,4.002334,-8.684887,-0.547957
