Name,Position X,Position Y,Position Z
Point01,-2.225116,41.362635,-0.713726
Point02,-13.163322,-34.875311,2.52242
Point03,11.882902,-34.594692,1.628692
Point04,-14.392201,-17.258788,0.793448
Point05,11.285099,-16.740686,0.976736
Point06,-0.639896,-26.975397,0.931399
Point07,-8.964558,29.701964,-0.891315
Point08,-11.047754,17.935356,-0.333512
Point09,-12.958252,6.242625,-0.43059
Point10,-13.930373,-5.440555,-0.573228
Point11,-13.256858,-23.11382,0.794446
Point12,-5.943893,-32.944494,1.589393
Point13,4.276192,-34.03365,0.786629
Point14,11.065262,-20.88463,1.131757
Point15,10.840524,-5.09541,1.621043
Point16,10.083693,6.551599,1.16952
Point17,7.706842,18.144546,-0.574979
Point18,3.75393,29.776282,-0.241563
Point19,-2.090177,29.636512,-2.889059
Point20,-1.955835,17.961587,-3.194888
Point21,-1.821663,6.298952,-3.052744
Point22,-1.687323,-5.373107,-3.252842
Point23,-1.553541,-16.999745,-2.372804
Point24,-1.094585,-22.01073,-1.532332
Point25,-1.096406,-21.990501,2.838621
Point26,-1.553551,-16.999699,4.487187
Point27,-1.689676,-5.170614,4.139056
Point28,-1.823881,6.49553,4.125169
Point29,-1.957793,18.129762,2.945041
Point30,-2.091287,29.744303,1.047623
Point31,-8.445452,-17.138807,-2.487358
Point32,5.204564,-16.863382,-1.612567
Point33,5.138022,-16.864711,3.516609
Point34,-8.109432,-17.132012,3.00393
