Name,Position X,Position Y,Position Z
Point01,-2.432219,48.537174,-2.896782
Point02,-13.563112,-45.351336,-2.276248
Point03,15.087215,-41.903688,-2.848867
Point04,-15.715983,-25.418081,-2.390993
Point05,15.55188,-23.415249,-2.900561
Point06,0.765084,-41.353903,-1.810217
Point07,-8.470813,33.76388,-4.370925
Point08,-10.011477,19.140293,-4.447502
Point09,-11.464853,4.520892,-4.124657
Point10,-12.434567,-10.084286,-4.196275
Point11,-15.705434,-33.671221,-1.473328
Point12,-6.701595,-42.61539,-2.445851
Point13,8.192703,-43.798669,-1.791243
Point14,15.214086,-32.201406,-3.02726
Point15,11.616365,-9.303614,-2.486188
Point16,10.339618,5.236265,-0.359565
Point17,9.160525,19.770901,-0.671351
Point18,6.881668,34.273273,-0.063231
Point19,-1.962414,33.963979,-7.146869
Point20,-1.493608,19.404474,-7.397364
Point21,-1.024764,4.846965,-7.093237
Point22,-0.555825,-9.710495,-6.780552
Point23,-0.082075,-24.416651,-6.278788
Point24,0.349816,-33.049215,-5.143934
Point25,0.334229,-32.746506,0.996191
Point26,-0.082066,-24.416655,2.008192
Point27,-0.556435,-9.676,3.221706
Point28,-1.025782,4.878627,2.111728
Point29,-1.494741,19.435382,1.574905
Point30,-1.96365,33.991625,0.895913
Point31,-8.203212,-24.936853,-5.287362
Point32,7.902571,-23.905213,-5.292096
Point33,8.079087,-23.893917,0.521722
Point34,-8.408777,-24.950031,0.831922
