Name,Position X,Position Y,Position Z
Point01,-2.517338,33.833334,2.322021
Point02,-3.500015,-26.249938,1.242984
Point03,-2.670496,24.39074,5.055788
Point04,-2.823418,14.961027,5.571678
Point05,-2.976457,5.529903,6.328969
Point06,-3.129219,-3.894875,5.979355
Point07,-3.282284,-13.330286,5.024152
Point08,-3.393176,-19.910281,3.702897
Point09,-3.38843,-19.629003,-0.795886
Point10,-3.282271,-13.330245,-1.624383
Point11,-3.12848,-3.850186,-1.817124
Point12,-2.975223,5.580522,-2.499714
Point13,-2.822669,15.006172,-2.27814
Point14,-2.669937,24.420859,-0.152363
