Name,Position X,Position Y,Position Z
Point01,-2.503655,24.254877,-3.031178
Point02,0.215015,-19.543953,-1.620044
Point03,-1.929511,17.622037,-0.895945
Point04,-1.351508,10.942608,-0.138278
Point05,-0.773483,4.265152,0.68063
Point06,-0.190913,-2.464339,-0.023299
Point07,0.389249,-9.167987,0.290966
Point08,0.302854,-14.310256,-0.186995
Point09,0.301478,-14.394657,-3.511442
Point10,0.389168,-9.167871,-4.56072
Point11,-0.177396,-2.62161,-4.635388
Point12,-0.757187,4.077363,-4.817039
Point13,-1.339011,10.800034,-4.319017
Point14,-1.919571,17.50621,-4.298413
