Name,Position X,Position Y,Position Z
Point01,-3.227326,22.53226,0.018606
Point02,-1.285,-19.856399,1.246666
Point03,-2.839979,16.409581,2.347679
Point04,-2.447288,10.207056,3.012303
Point05,-2.054851,4.013269,3.87887
Point06,-1.663175,-2.174247,4.863683
Point07,-1.259555,-8.548893,5.321113
Point08,-1.272446,-14.288916,4.46168
Point09,-1.272188,-14.166038,-0.505217
Point10,-1.259529,-8.54891,-0.619385
Point11,-1.643348,-2.486373,-1.593057
Point12,-2.03647,3.723054,-2.124619
Point13,-2.430531,9.94677,-2.366115
Point14,-2.825152,16.179508,-2.414154
