Name,Position X,Position Y,Position Z
Point01,-2.225116,41.362635,-0.713726
Point02,-0.639896,-26.975397,0.931399
Point03,-2.090177,29.636512,-2.889059
Point04,-1.955835,17.961587,-3.194888
Point05,-1.821663,6.298952,-3.052744
Point06,-1.687323,-5.373107,-3.252842
Point07,-1.553541,-16.999745,-2.372804
Point08,-1.094585,-22.01073,-1.532332
Point09,-1.096406,-21.990501,2.838621
Point10,-1.553551,-16.999699,4.487187
Point11,-1.689676,-5.170614,4.139056
Point12,-1.823881,6.49553,4.125169
Point13,-1.957793,18.129762,2.945041
Point14,-2.091287,29.744303,1.047623
