Name,Position X,Position Y,Position Z
Point01,-1.879119,41.691849,0.107889
Point02,0.250527,-32.256242,2.842182
Point03,-1.46383,28.410223,1.962325
Point04,-1.047853,15.113847,3.217339
Point05,-0.631115,1.789911,3.341604
Point06,-0.215199,-11.509424,4.474311
Point07,0.201511,-24.832994,3.338648
Point08,0.225441,-28.459477,3.439605
Point09,0.227902,-28.819946,1.02654
Point10,0.201483,-24.833078,-0.065499
Point11,-0.210353,-11.660879,-1.724983
Point12,-0.626484,1.641204,-2.74847
Point13,-1.043031,14.964707,-2.882662
Point14,-1.461152,28.320706,-1.707025
