Name,Position X,Position Y,Position Z
Point01,-0.506733,17.954677,1.311663
Point02,0.750168,-14.09894,1.71071
Point03,-0.358072,14.685208,2.74307
Point04,-0.208801,11.401949,3.777471
Point05,-0.057831,8.081707,3.745866
Point06,0.093003,4.764652,3.80597
Point07,0.24653,1.388166,4.103892
Point08,0.5,-6.406208,3.640182
Point09,0.498143,-6.348522,-1.413491
Point10,0.24658,1.38805,-1.630443
Point11,0.101643,4.574837,-1.664552
Point12,-0.050178,7.914082,-1.085406
Point13,-0.201486,11.241908,-0.838277
Point14,-0.352917,14.576741,-0.389743
