Name,Position X,Position Y,Position Z
Point01,-2.31128,64.040424,-1.007688
Point02,-0.739634,-57.771617,-2.71758
Point03,-2.204784,44.349696,-6.069476
Point04,-2.097907,24.570249,-7.873442
Point05,-1.99062,4.73448,-7.601967
Point06,-1.88356,-15.107336,-7.110899
Point07,-1.77603,-34.967845,-7.408651
Point08,-1.248218,-46.581966,-6.874607
Point09,-1.262174,-46.268672,0.417315
Point10,-1.775999,-34.968272,1.476566
Point11,-1.882129,-15.332752,1.184424
Point12,-1.989555,4.5007,0.992032
Point13,-2.096816,24.343891,0.449927
Point14,-2.203856,44.1826,0.07533
