Name,Position X,Position Y,Position Z
Point01,0.058287,-0.031686,-48.007994
Point02,-0.095633,-0.756966,28.826153
Point03,-1.708287,-0.093161,-35.034573
Point04,-3.140433,-0.155255,-22.065176
Point05,-3.339692,-0.216964,-9.111065
Point06,-3.64982,-0.278733,3.84433
Point07,-2.468617,-0.338612,16.451587
Point08,-1.724154,-0.544065,22.526806
Point09,2.480157,-0.55498,22.849431
Point10,3.596578,-0.33869,16.451585
Point11,3.0973,-0.278241,3.761
Point12,3.153476,-0.216573,-9.191341
Point13,3.241009,-0.154897,-22.144061
Point14,2.388665,-0.09337,-35.085084
