Name,Position X,Position Y,Position Z
Point01,-3.394819,54.724491,-2.911772
Point02,-1.389997,-47.508103,-2.525868
Point03,-3.056261,37.172548,-7.178234
Point04,-2.718033,19.638437,-7.146706
Point05,-2.379821,2.103908,-7.211681
Point06,-2.041604,-15.428181,-6.681837
Point07,-1.704775,-32.89775,-6.210523
Point08,-1.546551,-40.239646,-5.293196
Point09,-1.54678,-40.232432,-0.653595
Point10,-1.704752,-32.897866,0.38553
Point11,-2.042288,-15.397191,0.845193
Point12,-2.380502,2.138673,1.173977
Point13,-2.718674,19.67089,0.682989
Point14,-3.056661,37.202488,0.007217
